data_atualizacao_anuncio,logradouro,numero,bairro,edificio,municipio,estado,cep,lat,lng,negocio,valor_anuncio,area_util,preco_m2,dormitorios,banheiros,vagas,tp_unidade,url_anuncio
2018-09-24T04:31:27.072Z,Rua Iara,123,Itaim Bibi,,São Paulo,São Paulo,4542030,"-23,585680000000","-46,674602000000",SALE,"2640000,000000000000","146,000000000000",18082.19178082192,3,5,3,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-146m2-venda-RS2640000-id-1041406314/
2018-09-20T23:50:35.822Z,Rua Pedroso Alvarenga,631,Itaim Bibi,,São Paulo,São Paulo,4531011,"-23,581458000000","-46,676653000000",RENTAL,"4600,000000000000","105,000000000000",43.80952380952381,3,3,1,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-105m2-aluguel-RS4600-id-1041443892/
2018-08-18T07:58:17.077Z,Rua Pedroso Alvarenga,1088,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582221000000","-46,680940000000",RENTAL,"2520,000000000000","43,000000000000",58.604651162790695,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-43m2-aluguel-RS2520-id-90332915/
2018-09-06T15:52:16.116Z,Rua Amauri,513,Itaim Bibi,,São Paulo,São Paulo,1448000,"-23,583027000000","-46,684753000000",RENTAL,"3811,000000000000","35,000000000000",108.88571428571429,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS3811-id-1038030570/
2018-09-06T15:21:26.064Z,Rua Pedroso Alvarenga,543,Itaim Bibi,,São Paulo,São Paulo,4531011,"-23,581298000000","-46,675595000000",RENTAL,"2100,000000000000","42,000000000000",50,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-42m2-aluguel-RS2100-id-91372059/
2018-09-15T07:43:42.639Z,Rua Jerônimo da Veiga,248,Itaim Bibi,,São Paulo,São Paulo,4536000,"-23,581354000000","-46,681508000000",SALE,"305000,000000000000","30,000000000000",10166.666666666666,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-30m2-venda-RS305000-id-1041086372/
2018-09-19T05:08:13.810Z,Rua Leopoldo Couto de Magalhães Júnior,550,Itaim Bibi,,São Paulo,São Paulo,4542000,"-23,587411000000","-46,678418000000",RENTAL,"4800,000000000000","60,000000000000",80,2,2,1,FLAT,/imovel/flat-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS4800-id-91371523/
2018-06-13T13:02:49.893Z,Rua Pedroso Alvarenga,1256,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582874000000","-46,682487000000",RENTAL,"2200,000000000000","30,000000000000",73.33333333333333,1,1,1,APARTMENT,/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-30m2-aluguel-RS2200-id-89584262/
2018-09-05T18:58:40.688Z,Rua Tenente Negrão,200,Itaim Bibi,,São Paulo,São Paulo,4530030,"-23,584893000000","-46,672655000000",RENTAL,"4000,000000000000","36,000000000000",111.11111111111111,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-36m2-aluguel-RS4000-id-90334471/
2018-08-18T08:18:52.656Z,Rua Pedroso Alvarenga,1170,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582470000000","-46,681652000000",RENTAL,"3700,000000000000","40,000000000000",92.5,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-40m2-aluguel-RS3700-id-1038186663/
2018-09-15T15:06:10.518Z,Avenida Cidade Jardim,411,Itaim Bibi,,São Paulo,São Paulo,1453000,"-23,581065000000","-46,683815000000",RENTAL,"2600,000000000000","38,000000000000",68.42105263157895,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-38m2-venda-RS485000-id-1038332726/
2018-09-02T05:38:14.153Z,Rua Doutor Renato Paes de Barros,901,Itaim Bibi,,São Paulo,São Paulo,4530001,"-23,586637000000","-46,672711000000",RENTAL,"18000,000000000000","205,000000000000",87.8048780487805,3,5,3,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-205m2-aluguel-RS18000-id-1038902895/
2018-09-15T07:03:19.420Z,Avenida Cidade Jardim,411,Itaim Bibi,,São Paulo,São Paulo,1453000,"-23,581065000000","-46,683815000000",RENTAL,"2350,000000000000","45,000000000000",52.22222222222222,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS2350-id-91372248/
2018-08-18T08:31:36.928Z,Rua Professor Atílio Innocenti,957,Itaim Bibi,,São Paulo,São Paulo,4538002,"-23,595427000000","-46,678490000000",RENTAL,"4900,000000000000","60,000000000000",81.66666666666667,2,1,1,FLAT,/imovel/flat-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS4900-id-91528936/
2018-09-21T19:33:14.936Z,Rua Aracari,625,Itaim Bibi,,São Paulo,São Paulo,1453020,"-23,583583000000","-46,685258000000",RENTAL,"4600,000000000000","35,000000000000",131.42857142857142,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS4600-id-1041484648/
2018-09-11T04:49:42.440Z,Rua Jesuíno Arruda,806,Itaim Bibi,,São Paulo,São Paulo,4532082,"-23,582789000000","-46,678248000000",RENTAL,"1900,000000000000","29,000000000000",65.51724137931035,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-29m2-aluguel-RS1900-id-1040911312/
2018-07-12T19:10:31.768Z,Rua Pedroso Alvarenga,543,Itaim Bibi,,São Paulo,São Paulo,4531011,"-23,581298000000","-46,675595000000",SALE,"390000,000000000000","32,000000000000",12187.5,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-32m2-venda-RS390000-id-1038634304/
2018-09-23T06:16:40.969Z,Avenida Presidente Juscelino Kubitschek,1545,Itaim Bibi,,São Paulo,São Paulo,4543000,"-23,591672000000","-46,683738000000",RENTAL,"5000,000000000000","60,000000000000",83.33333333333333,1,1,1,APARTMENT,/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-60m2-venda-RS970000-id-94456867/
2018-09-24T05:25:44.435Z,Rua Professor Tamandaré Toledo,144,Itaim Bibi,,São Paulo,São Paulo,4532020,"-23,583434000000","-46,675269000000",SALE,"5300000,000000000000","484,000000000000",10950.413223140496,3,3,4,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-484m2-venda-RS5300000-id-1038982680/
2018-08-18T08:38:55.894Z,Rua Itacema,85,Itaim Bibi,,São Paulo,São Paulo,4530050,"-23,579135000000","-46,671619000000",SALE,"1700000,000000000000","182,000000000000",9340.65934065934,3,1,2,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-182m2-venda-RS1700000-id-1039579904/
2018-09-15T05:39:28.580Z,Rua Jerônimo da Veiga,248,Itaim Bibi,,São Paulo,São Paulo,4536000,"-23,581354000000","-46,681508000000",SALE,"330000,000000000000","30,000000000000",1.1E+04,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-30m2-venda-RS330000-id-92405866/
2018-09-06T15:52:14.053Z,Rua Leopoldo Couto de Magalhães Júnior,550,Itaim Bibi,,São Paulo,São Paulo,4542000,"-23,587411000000","-46,678418000000",RENTAL,"3110,000000000000","35,000000000000",88.85714285714286,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS3110-id-1038030493/
2018-08-19T23:23:18.722Z,Rua Oscar Pereira da Silva,103,Itaim Bibi,,São Paulo,São Paulo,4534020,"-23,582741000000","-46,671452000000",SALE,"5305440,000000000000","221,000000000000",24006.51583710407,2,3,3,PENTHOUSE,/imovel/cobertura-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-221m2-venda-RS5305440-id-1038347812/
2018-08-18T05:18:16.864Z,Rua Pedroso Alvarenga,1004,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582039000000","-46,680173000000",SALE,"690000,000000000000","70,000000000000",9857.142857142857,2,2,1,APARTMENT,/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-70m2-venda-RS690000-id-93675342/
2018-09-10T01:17:52.401Z,Rua Pedroso Alvarenga,1256,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582874000000","-46,682487000000",SALE,"287000,000000000000","35,000000000000",8200,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-venda-RS287000-id-83739444/
2018-08-18T08:20:47.764Z,Rua Campos Bicudo,153,Itaim Bibi,,São Paulo,São Paulo,4536010,"-23,581398000000","-46,682579000000",RENTAL,"3800,000000000000","45,000000000000",84.44444444444444,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS3800-id-1038478884/
2018-09-13T16:45:28.137Z,Rua Amauri,513,Itaim Bibi,,São Paulo,São Paulo,1448000,"-23,583027000000","-46,684753000000",SALE,"475000,000000000000","46,000000000000",10326.08695652174,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-46m2-venda-RS475000-id-91371079/
2018-09-24T00:50:26.697Z,Rua Doutor Renato Paes de Barros,56,Itaim Bibi,,São Paulo,São Paulo,4530000,"-23,579166000000","-46,675403000000",RENTAL,"14000,000000000000","138,000000000000",101.44927536231884,3,3,3,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-138m2-aluguel-RS14000-id-93616767/
2018-09-23T23:07:01.191Z,Rua Leopoldo Couto de Magalhães Júnior,695,Itaim Bibi,,São Paulo,São Paulo,4542001,"-23,588046000000","-46,679506000000",RENTAL,"6000,000000000000","61,000000000000",98.36065573770492,1,1,2,APARTMENT,/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-61m2-aluguel-RS6000-id-1040623622/
2018-09-06T15:53:44.524Z,Rua Leopoldo Couto de Magalhães Júnior,550,Itaim Bibi,,São Paulo,São Paulo,4542000,"-23,587411000000","-46,678418000000",SALE,"870000,000000000000","65,000000000000",13384.615384615385,2,1,1,FLAT,/imovel/flat-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-65m2-venda-RS870000-id-1038034167/
2018-09-19T05:12:49.989Z,Rua Pedroso Alvarenga,1170,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582470000000","-46,681652000000",RENTAL,"2140,000000000000","35,000000000000",61.142857142857146,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS2140-id-91374303/
2018-09-08T04:05:22.094Z,Rua Tenente Negrão,200,Itaim Bibi,,São Paulo,São Paulo,4530030,"-23,584893000000","-46,672655000000",RENTAL,"2063,000000000000","36,000000000000",57.30555555555556,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-36m2-aluguel-RS2063-id-1040838344/
2018-09-21T23:52:03.935Z,Rua Pedroso Alvarenga,1170,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582470000000","-46,681652000000",RENTAL,"5000,000000000000","40,000000000000",125,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-40m2-aluguel-RS5000-id-50971526/
2018-09-19T05:16:58.274Z,Rua Pedroso Alvarenga,1170,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582470000000","-46,681652000000",RENTAL,"2365,000000000000","36,000000000000",65.69444444444444,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-36m2-aluguel-RS2365-id-95426255/
2018-08-20T19:16:44.665Z,Rua Leopoldo Couto de Magalhães Júnior,550,Itaim Bibi,,São Paulo,São Paulo,4542000,"-23,587411000000","-46,678418000000",RENTAL,"2570,000000000000","45,000000000000",57.111111111111114,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS2570-id-90407399/
2018-09-21T23:49:56.912Z,Rua Urussuí,271,Itaim Bibi,,São Paulo,São Paulo,4542051,"-23,585880000000","-46,676109000000",RENTAL,"3100,000000000000","42,000000000000",73.80952380952381,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-42m2-aluguel-RS3100-id-76061665/
2018-09-06T13:54:02.305Z,Rua Franz Schubert,156,Itaim Bibi,,São Paulo,São Paulo,1454020,"-23,584362000000","-46,689393000000",RENTAL,"1800,000000000000","35,000000000000",51.42857142857143,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS1800-id-1038324767/
2018-09-24T04:18:38.324Z,Rua Santa Justina,336,Itaim Bibi,,São Paulo,São Paulo,4545041,"-23,594908000000","-46,676274000000",RENTAL,"2900,000000000000","44,000000000000",65.9090909090909,1,1,1,APARTMENT,/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-44m2-aluguel-RS2900-id-1038224042/
2018-08-18T11:13:56.170Z,Rua Brasília,34,Itaim Bibi,,São Paulo,São Paulo,4534040,"-23,582470000000","-46,672716000000",SALE,"2400000,000000000000","140,000000000000",17142.85714285714,3,4,3,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-140m2-venda-RS2400000-id-95175188/
2018-09-15T07:44:27.835Z,Avenida Cidade Jardim,625,Itaim Bibi,,São Paulo,São Paulo,1453000,"-23,582633000000","-46,685275000000",RENTAL,"2100,000000000000","30,000000000000",70,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-30m2-aluguel-RS2100-id-1041086523/
2018-09-15T03:11:47.720Z,Rua Pedroso Alvarenga,1256,Itaim Bibi,,São Paulo,São Paulo,4531000,"-23,582874000000","-46,682487000000",RENTAL,"2095,000000000000","29,000000000000",72.24137931034483,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-29m2-aluguel-RS2095-id-89704123/
2018-09-24T17:14:37.920Z,Rua Virgílio Várzea,119,Itaim Bibi,,São Paulo,São Paulo,4534050,"-23,583428000000","-46,673321000000",SALE,"795000,000000000000","66,000000000000",12045.454545454546,2,1,1,APARTMENT,/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-66m2-venda-RS795000-id-1039109935/
2018-08-20T19:17:31.048Z,Rua Jesuíno Arruda,806,Itaim Bibi,,São Paulo,São Paulo,4532082,"-23,582789000000","-46,678248000000",SALE,"290000,000000000000","27,000000000000",10740.74074074074,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-27m2-venda-RS290000-id-90408118/
2018-09-19T05:34:44.764Z,Rua Amauri,513,Itaim Bibi,,São Paulo,São Paulo,1448000,"-23,583027000000","-46,684753000000",SALE,"430000,000000000000","43,000000000000",1E+04,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-43m2-venda-RS430000-id-1039321392/
2018-08-29T04:41:49.199Z,Rua Iara,123,Itaim Bibi,,São Paulo,São Paulo,4542030,"-23,585680000000","-46,674602000000",SALE,"3954930,000000000000","188,000000000000",21036.86170212766,3,0,3,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-188m2-venda-RS3954930-id-1037504331/
2018-09-24T02:32:46.463Z,Rua Tabapuã,146,Itaim Bibi,,São Paulo,São Paulo,4533000,"-23,582040000000","-46,672059000000",SALE,"780000,000000000000","88,000000000000",8863.636363636364,2,3,1,APARTMENT,/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-88m2-venda-RS780000-id-81689394/
2018-05-18T19:21:48.505Z,Rua Pais de Araújo,168,Itaim Bibi,,São Paulo,São Paulo,4531090,"-23,583095000000","-46,681284000000",RENTAL,"5100,000000000000","45,000000000000",113.33333333333333,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS5100-id-44879191/
2018-07-10T10:00:08.476Z,Rua Leopoldo Couto de Magalhães Júnior,550,Itaim Bibi,,São Paulo,São Paulo,4542010,"-23,587411000000","-46,678418000000",RENTAL,"5000,000000000000","45,000000000000",111.11111111111111,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS5000-id-69114987/
2018-08-19T23:21:26.034Z,Rua Tabapuã,146,Itaim Bibi,,São Paulo,São Paulo,4533000,"-23,582040000000","-46,672059000000",SALE,"800000,000000000000","86,000000000000",9302.32558139535,2,2,1,APARTMENT,/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-86m2-venda-RS800000-id-1037581904/
2018-09-08T05:29:40.076Z,Rua Urimonduba,155,Itaim Bibi,,São Paulo,São Paulo,4530080,"-23,578692000000","-46,672506000000",SALE,"2600000,000000000000","175,000000000000",14857.142857142857,3,5,3,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-175m2-venda-RS2600000-id-94424649/
2018-09-15T07:10:16.321Z,Rua Pedroso Alvarenga,1088,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582221000000","-46,680940000000",RENTAL,"2108,000000000000","45,000000000000",46.84444444444444,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS2108-id-1038782591/
2018-09-11T19:04:31.034Z,Rua Tabapuã,281,Itaim Bibi,,São Paulo,São Paulo,4533010,"-23,582595000000","-46,673393000000",RENTAL,"3000,000000000000","125,000000000000",24,3,3,1,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-125m2-venda-RS1200000-id-86574831/
2018-09-24T04:30:58.765Z,Rua Leopoldo Couto de Magalhães Júnior,1098,Itaim Bibi,,São Paulo,São Paulo,4542001,"-23,588684000000","-46,683285000000",RENTAL,"6500,000000000000","62,000000000000",104.83870967741936,1,1,1,APARTMENT,/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-62m2-aluguel-RS6500-id-89469827/
2018-08-22T04:49:44.672Z,Rua Itacema,366,Itaim Bibi,,São Paulo,São Paulo,4530051,"-23,579657000000","-46,674463000000",SALE,"1290000,000000000000","145,000000000000",8896.551724137931,3,0,1,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-145m2-venda-RS1290000-id-1037412290/
2018-09-05T04:25:19.732Z,Rua Pedroso Alvarenga,543,Itaim Bibi,,São Paulo,São Paulo,4531011,"-23,581298000000","-46,675595000000",SALE,"340000,000000000000","32,000000000000",10625,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-32m2-venda-RS340000-id-1040613448/
2018-09-23T23:48:06.859Z,Rua Doutor Renato Paes de Barros,1054,Itaim Bibi,,São Paulo,São Paulo,4530001,"-23,587856000000","-46,672518000000",SALE,"1000000,000000000000","105,000000000000",9523.809523809523,3,2,1,APARTMENT,/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-105m2-venda-RS1000000-id-92088143/
2018-09-15T07:03:19.913Z,Avenida Cidade Jardim,411,Itaim Bibi,,São Paulo,São Paulo,1453000,"-23,581065000000","-46,683815000000",RENTAL,"2310,000000000000","45,000000000000",51.333333333333336,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS2310-id-91372006/
2018-08-18T08:13:13.082Z,Rua Joaquim Floriano,466,Itaim Bibi,,São Paulo,São Paulo,4534002,"-23,584394000000","-46,675080000000",SALE,"1280000,000000000000","70,000000000000",18285.714285714286,2,1,1,FLAT,/imovel/flat-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-70m2-venda-RS1280000-id-90333381/
2018-09-10T17:31:47.869Z,Rua Pedroso Alvarenga,1256,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582874000000","-46,682487000000",RENTAL,"1800,000000000000","29,000000000000",62.06896551724138,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-29m2-venda-RS350000-id-1040943561/
2018-05-21T18:49:33.748Z,Rua Pedroso Alvarenga,1256,Itaim Bibi,,São Paulo,São Paulo,4531001,"-23,582874000000","-46,682487000000",RENTAL,"2200,000000000000","28,000000000000",78.57142857142857,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-28m2-aluguel-RS2200-id-83463173/
2018-08-18T09:09:26.320Z,Rua Brasília,85,Itaim Bibi,,São Paulo,São Paulo,4534040,"-23,582910000000","-46,672080000000",SALE,"1280000,000000000000","110,000000000000",11636.363636363636,2,2,2,APARTMENT,/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-110m2-venda-RS1280000-id-1039575558/
2018-07-07T05:16:24.735Z,Rua Pedroso Alvarenga,1088,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582221000000","-46,680940000000",RENTAL,"3800,000000000000","40,000000000000",95,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-40m2-aluguel-RS3800-id-65060098/
2018-09-10T20:39:22.391Z,Rua Professor Tamandaré Toledo,144,Itaim Bibi,,São Paulo,São Paulo,4532020,"-23,583434000000","-46,675269000000",RENTAL,"7000,000000000000","270,000000000000",25.925925925925927,4,0,2,APARTMENT,/imovel/apartamento-4-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-270m2-aluguel-RS7000-id-1040613589/
2018-09-24T19:25:19.877Z,Rua José Maria Lisboa,513,Itaim Bibi,,São Paulo,São Paulo,1423000,"-23,568929000000","-46,657272000000",SALE,"510000,000000000000","42,000000000000",12142.857142857143,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-42m2-venda-RS510000-id-1041164791/
2018-09-24T05:07:57.241Z,Rua Itacema,366,Itaim Bibi,,São Paulo,São Paulo,4530051,"-23,579657000000","-46,674463000000",SALE,"1400000,000000000000","145,000000000000",9655.172413793103,2,4,2,APARTMENT,/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-145m2-venda-RS1400000-id-1039645920/
2018-09-17T16:13:54.968Z,Rua Tabapuã,38,Itaim Bibi,,São Paulo,São Paulo,4533000,"-23,581654000000","-46,671250000000",SALE,"1700000,000000000000","168,000000000000",10119.047619047618,2,4,1,APARTMENT,/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-168m2-venda-RS1700000-id-1040742665/
2018-08-20T19:17:18.021Z,Rua Urussuí,271,Itaim Bibi,,São Paulo,São Paulo,4542051,"-23,585880000000","-46,676109000000",RENTAL,"1920,000000000000","40,000000000000",48,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-40m2-aluguel-RS1920-id-90408681/
2018-09-23T23:26:56.454Z,Rua Urussuí,70,Itaim Bibi,,São Paulo,São Paulo,4542050,"-23,584164000000","-46,677048000000",RENTAL,"3700,000000000000","40,000000000000",92.5,1,0,1,APARTMENT,/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-40m2-venda-RS617000-id-93963261/
2018-09-12T08:23:58.912Z,Rua Iara,84,Itaim Bibi,,São Paulo,São Paulo,4542030,"-23,585188000000","-46,674158000000",SALE,"690000,000000000000","54,000000000000",12777.777777777777,1,1,1,APARTMENT,/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-54m2-venda-RS690000-id-1040983083/
2018-07-06T20:13:43.178Z,Rua Pedroso Alvarenga,1008,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582123000000","-46,680154000000",SALE,"770000,000000000000","77,000000000000",1E+04,2,2,2,FLAT,/imovel/flat-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-77m2-venda-RS770000-id-91601619/
2018-09-06T15:52:16.548Z,Rua Tenente Negrão,200,Itaim Bibi,,São Paulo,São Paulo,4530030,"-23,584893000000","-46,672655000000",RENTAL,"2310,000000000000","35,000000000000",66,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS2310-id-1038030576/
2018-08-20T19:16:45.495Z,Avenida Cidade Jardim,411,Itaim Bibi,,São Paulo,São Paulo,1453000,"-23,581065000000","-46,683815000000",RENTAL,"2750,000000000000","40,000000000000",68.75,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-40m2-aluguel-RS2750-id-90407698/
2018-09-06T15:21:40.712Z,Rua Campos Bicudo,153,Itaim Bibi,,São Paulo,São Paulo,4536010,"-23,581398000000","-46,682579000000",RENTAL,"3780,000000000000","35,000000000000",108,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS3780-id-91372182/
2018-09-06T15:22:47.404Z,Rua Campos Bicudo,153,Itaim Bibi,,São Paulo,São Paulo,4536010,"-23,581398000000","-46,682579000000",RENTAL,"3800,000000000000","35,000000000000",108.57142857142857,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS3800-id-91372167/
2018-09-16T05:02:28.275Z,Rua Pedroso Alvarenga,543,Itaim Bibi,,São Paulo,São Paulo,4531011,"-23,581298000000","-46,675595000000",RENTAL,"1901,000000000000","32,000000000000",59.40625,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-32m2-aluguel-RS1901-id-1038864849/
2018-09-05T05:54:48.956Z,Rua Jesuíno Arruda,806,Itaim Bibi,,São Paulo,São Paulo,4532082,"-23,582789000000","-46,678248000000",RENTAL,"1100,000000000000","35,000000000000",31.428571428571427,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS1100-id-92417568/
2018-09-19T05:12:52.370Z,Rua Pedroso Alvarenga,1170,Itaim Bibi,,São Paulo,São Paulo,4531004,"-23,582470000000","-46,681652000000",RENTAL,"2250,000000000000","35,000000000000",64.28571428571429,1,1,1,FLAT,/imovel/flat-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-35m2-aluguel-RS2250-id-91374238/
